hmvm_cuda0_seq_a2t0_a2i0_d , 4.223484e+00
hmvm_cuda0_seq_a2t1_a2i0_d , 3.452483e+00
hmvm_cuda0_seq_a2t0_a2i1_d , 2.853076e+00
hmvm_cuda0_seq_a2t1_a2i1_d , 3.025776e+00
hmvm_cuda0_block_a2t0_a2i0_d , 5.284192e-02
hmvm_cuda0_block_a2t1_a2i0_d , 9.025261e-02
hmvm_cuda0_block_a2t0_a2i1_d , 5.168345e-02
hmvm_cuda0_block_a2t1_a2i1_d , 6.104657e-02
hmvm_cuda_hybrid1_div1_a2t0_a2i0_aa0_da0_d , 5.828687e-03
hmvm_cuda_hybrid1_div2_a2t0_a2i0_aa0_da0_d , 5.878330e-03
hmvm_cuda_hybrid1_div4_a2t0_a2i0_aa0_da0_d , 6.590547e-03
hmvm_cuda_hybrid1_div8_a2t0_a2i0_aa0_da0_d , 5.926906e-03
hmvm_cuda_hybrid1_div16_a2t0_a2i0_aa0_da0_d , 5.024653e-03
hmvm_cuda_hybrid1_div32_a2t0_a2i0_aa0_da0_d , 4.929300e-03
hmvm_cuda_hybrid1_div1_a2t1_a2i0_aa0_da0_d , 5.973258e-03
hmvm_cuda_hybrid1_div2_a2t1_a2i0_aa0_da0_d , 6.094735e-03
hmvm_cuda_hybrid1_div4_a2t1_a2i0_aa0_da0_d , 6.173253e-03
hmvm_cuda_hybrid1_div8_a2t1_a2i0_aa0_da0_d , 6.241355e-03
hmvm_cuda_hybrid1_div16_a2t1_a2i0_aa0_da0_d , 6.676719e-03
hmvm_cuda_hybrid1_div32_a2t1_a2i0_aa0_da0_d , 7.716370e-03
hmvm_cuda_hybrid1_div1_a2t0_a2i1_aa0_da0_d , 7.806610e-03
hmvm_cuda_hybrid1_div2_a2t0_a2i1_aa0_da0_d , 5.651435e-03
hmvm_cuda_hybrid1_div4_a2t0_a2i1_aa0_da0_d , 5.182676e-03
hmvm_cuda_hybrid1_div8_a2t0_a2i1_aa0_da0_d , 4.463342e-03
hmvm_cuda_hybrid1_div16_a2t0_a2i1_aa0_da0_d , 3.392300e-03
hmvm_cuda_hybrid1_div32_a2t0_a2i1_aa0_da0_d , 3.028878e-03
hmvm_cuda_hybrid1_div1_a2t1_a2i1_aa0_da0_d , 1.030608e-02
hmvm_cuda_hybrid1_div2_a2t1_a2i1_aa0_da0_d , 6.975765e-03
hmvm_cuda_hybrid1_div4_a2t1_a2i1_aa0_da0_d , 5.451285e-03
hmvm_cuda_hybrid1_div8_a2t1_a2i1_aa0_da0_d , 3.951595e-03
hmvm_cuda_hybrid1_div16_a2t1_a2i1_aa0_da0_d , 3.237274e-03
hmvm_cuda_hybrid1_div32_a2t1_a2i1_aa0_da0_d , 3.085747e-03
hmvm_cuda_hybrid1_div1_a2t0_a2i0_aa1_da0_d , 5.828528e-03
hmvm_cuda_hybrid1_div2_a2t0_a2i0_aa1_da0_d , 5.877768e-03
hmvm_cuda_hybrid1_div4_a2t0_a2i0_aa1_da0_d , 6.577216e-03
hmvm_cuda_hybrid1_div8_a2t0_a2i0_aa1_da0_d , 5.928542e-03
hmvm_cuda_hybrid1_div16_a2t0_a2i0_aa1_da0_d , 5.015103e-03
hmvm_cuda_hybrid1_div32_a2t0_a2i0_aa1_da0_d , 4.933285e-03
hmvm_cuda_hybrid1_div1_a2t1_a2i0_aa1_da0_d , 5.961955e-03
hmvm_cuda_hybrid1_div2_a2t1_a2i0_aa1_da0_d , 6.098576e-03
hmvm_cuda_hybrid1_div4_a2t1_a2i0_aa1_da0_d , 6.185499e-03
hmvm_cuda_hybrid1_div8_a2t1_a2i0_aa1_da0_d , 6.244647e-03
hmvm_cuda_hybrid1_div16_a2t1_a2i0_aa1_da0_d , 6.684085e-03
hmvm_cuda_hybrid1_div32_a2t1_a2i0_aa1_da0_d , 7.729134e-03
hmvm_cuda_hybrid1_div1_a2t0_a2i1_aa1_da0_d , 6.390085e-03
hmvm_cuda_hybrid1_div2_a2t0_a2i1_aa1_da0_d , 4.925867e-03
hmvm_cuda_hybrid1_div4_a2t0_a2i1_aa1_da0_d , 4.819691e-03
hmvm_cuda_hybrid1_div8_a2t0_a2i1_aa1_da0_d , 4.543109e-03
hmvm_cuda_hybrid1_div16_a2t0_a2i1_aa1_da0_d , 3.288254e-03
hmvm_cuda_hybrid1_div32_a2t0_a2i1_aa1_da0_d , 3.027065e-03
hmvm_cuda_hybrid1_div1_a2t1_a2i1_aa1_da0_d , 8.965352e-03
hmvm_cuda_hybrid1_div2_a2t1_a2i1_aa1_da0_d , 6.329565e-03
hmvm_cuda_hybrid1_div4_a2t1_a2i1_aa1_da0_d , 5.066523e-03
hmvm_cuda_hybrid1_div8_a2t1_a2i1_aa1_da0_d , 3.802193e-03
hmvm_cuda_hybrid1_div16_a2t1_a2i1_aa1_da0_d , 3.148663e-03
hmvm_cuda_hybrid1_div32_a2t1_a2i1_aa1_da0_d , 3.094839e-03
hmvm_cuda_hybrid1_div1_a2t0_a2i0_aa0_da1_d , 6.336067e-03
hmvm_cuda_hybrid1_div2_a2t0_a2i0_aa0_da1_d , 6.113672e-03
hmvm_cuda_hybrid1_div4_a2t0_a2i0_aa0_da1_d , 6.608363e-03
hmvm_cuda_hybrid1_div8_a2t0_a2i0_aa0_da1_d , 5.930220e-03
hmvm_cuda_hybrid1_div16_a2t0_a2i0_aa0_da1_d , 5.005385e-03
hmvm_cuda_hybrid1_div32_a2t0_a2i0_aa0_da1_d , 4.925770e-03
hmvm_cuda_hybrid1_div1_a2t1_a2i0_aa0_da1_d , 6.355262e-03
hmvm_cuda_hybrid1_div2_a2t1_a2i0_aa0_da1_d , 6.276431e-03
hmvm_cuda_hybrid1_div4_a2t1_a2i0_aa0_da1_d , 6.205234e-03
hmvm_cuda_hybrid1_div8_a2t1_a2i0_aa0_da1_d , 6.245647e-03
hmvm_cuda_hybrid1_div16_a2t1_a2i0_aa0_da1_d , 6.657915e-03
hmvm_cuda_hybrid1_div32_a2t1_a2i0_aa0_da1_d , 7.727938e-03
hmvm_cuda_hybrid1_div1_a2t0_a2i1_aa0_da1_d , 8.362284e-03
hmvm_cuda_hybrid1_div2_a2t0_a2i1_aa0_da1_d , 5.894688e-03
hmvm_cuda_hybrid1_div4_a2t0_a2i1_aa0_da1_d , 5.298731e-03
hmvm_cuda_hybrid1_div8_a2t0_a2i1_aa0_da1_d , 4.590212e-03
hmvm_cuda_hybrid1_div16_a2t0_a2i1_aa0_da1_d , 3.361768e-03
hmvm_cuda_hybrid1_div32_a2t0_a2i1_aa0_da1_d , 3.024768e-03
hmvm_cuda_hybrid1_div1_a2t1_a2i1_aa0_da1_d , 1.085667e-02
hmvm_cuda_hybrid1_div2_a2t1_a2i1_aa0_da1_d , 7.217958e-03
