hmvm_seq_1_d , 4.163991e-02
hmvm_seq_1i_d , 5.601724e-02
hmvm_seq_1t_d , 5.347826e-02
hmvm_seq_1ti_d , 4.227208e-02
hmvm_seq_2_d , 3.809821e-02
hmvm_seq_2i_d , 5.297640e-02
hmvm_seq_2t_d , 4.878504e-02
hmvm_seq_2ti_d , 3.938044e-02
hmvm_cuda0_seq_a2t0_a2i0_d , 4.223176e+00
hmvm_cuda0_seq_a2t1_a2i0_d , 3.452688e+00
hmvm_cuda0_seq_a2t0_a2i1_d , 2.853773e+00
hmvm_cuda0_seq_a2t1_a2i1_d , 3.025923e+00
hmvm_cuda0_block_a2t0_a2i0_d , 5.285939e-02
hmvm_cuda0_block_a2t1_a2i0_d , 8.993755e-02
hmvm_cuda0_block_a2t0_a2i1_d , 5.165235e-02
hmvm_cuda0_block_a2t1_a2i1_d , 6.110130e-02
hmvm_cuda_hybrid1_div1_a2t0_a2i0_aa0_da0_d , 6.371107e-03
hmvm_cuda_hybrid1_div2_a2t0_a2i0_aa0_da0_d , 6.406655e-03
hmvm_cuda_hybrid1_div4_a2t0_a2i0_aa0_da0_d , 7.123396e-03
hmvm_cuda_hybrid1_div8_a2t0_a2i0_aa0_da0_d , 6.697200e-03
hmvm_cuda_hybrid1_div16_a2t0_a2i0_aa0_da0_d , 5.709789e-03
hmvm_cuda_hybrid1_div32_a2t0_a2i0_aa0_da0_d , 5.178613e-03
hmvm_cuda_hybrid1_div1_a2t1_a2i0_aa0_da0_d , 6.433310e-03
hmvm_cuda_hybrid1_div2_a2t1_a2i0_aa0_da0_d , 6.620773e-03
hmvm_cuda_hybrid1_div4_a2t1_a2i0_aa0_da0_d , 6.728074e-03
hmvm_cuda_hybrid1_div8_a2t1_a2i0_aa0_da0_d , 7.000811e-03
hmvm_cuda_hybrid1_div16_a2t1_a2i0_aa0_da0_d , 7.405775e-03
hmvm_cuda_hybrid1_div32_a2t1_a2i0_aa0_da0_d , 8.937836e-03
hmvm_cuda_hybrid1_div1_a2t0_a2i1_aa0_da0_d , 8.336567e-03
hmvm_cuda_hybrid1_div2_a2t0_a2i1_aa0_da0_d , 6.182928e-03
hmvm_cuda_hybrid1_div4_a2t0_a2i1_aa0_da0_d , 5.691404e-03
hmvm_cuda_hybrid1_div8_a2t0_a2i1_aa0_da0_d , 4.871127e-03
hmvm_cuda_hybrid1_div16_a2t0_a2i1_aa0_da0_d , 3.835036e-03
hmvm_cuda_hybrid1_div32_a2t0_a2i1_aa0_da0_d , 3.270280e-03
hmvm_cuda_hybrid1_div1_a2t1_a2i1_aa0_da0_d , 1.088433e-02
hmvm_cuda_hybrid1_div2_a2t1_a2i1_aa0_da0_d , 7.529744e-03
hmvm_cuda_hybrid1_div4_a2t1_a2i1_aa0_da0_d , 5.970273e-03
hmvm_cuda_hybrid1_div8_a2t1_a2i1_aa0_da0_d , 4.202525e-03
hmvm_cuda_hybrid1_div16_a2t1_a2i1_aa0_da0_d , 3.700379e-03
hmvm_cuda_hybrid1_div32_a2t1_a2i1_aa0_da0_d , 4.210010e-03
hmvm_cuda_hybrid1_div1_a2t0_a2i0_aa1_da0_d , 6.371887e-03
hmvm_cuda_hybrid1_div2_a2t0_a2i0_aa1_da0_d , 6.416332e-03
hmvm_cuda_hybrid1_div4_a2t0_a2i0_aa1_da0_d , 7.117824e-03
hmvm_cuda_hybrid1_div8_a2t0_a2i0_aa1_da0_d , 6.704351e-03
hmvm_cuda_hybrid1_div16_a2t0_a2i0_aa1_da0_d , 5.717739e-03
hmvm_cuda_hybrid1_div32_a2t0_a2i0_aa1_da0_d , 5.172587e-03
hmvm_cuda_hybrid1_div1_a2t1_a2i0_aa1_da0_d , 6.423391e-03
hmvm_cuda_hybrid1_div2_a2t1_a2i0_aa1_da0_d , 6.624391e-03
hmvm_cuda_hybrid1_div4_a2t1_a2i0_aa1_da0_d , 6.787110e-03
hmvm_cuda_hybrid1_div8_a2t1_a2i0_aa1_da0_d , 7.004241e-03
hmvm_cuda_hybrid1_div16_a2t1_a2i0_aa1_da0_d , 7.422436e-03
hmvm_cuda_hybrid1_div32_a2t1_a2i0_aa1_da0_d , 8.959549e-03
hmvm_cuda_hybrid1_div1_a2t0_a2i1_aa1_da0_d , 6.918747e-03
hmvm_cuda_hybrid1_div2_a2t0_a2i1_aa1_da0_d , 5.469643e-03
hmvm_cuda_hybrid1_div4_a2t0_a2i1_aa1_da0_d , 5.261031e-03
hmvm_cuda_hybrid1_div8_a2t0_a2i1_aa1_da0_d , 4.684867e-03
